PUMFID,PROVINCE,REGION,G_URBRUR,GCAGEGR6,CSEX,G_CEDUC,G_CSTUD,G_CLFSST,GFAMTYPE,G_HHSIZE,G_HEDUC,G_HSTUD,EV_Q01,EV_Q02,PU_Q01,PU_Q02,PU_Q03,PU_Q06A,PU_Q06E,PU_Q06J,PU_Q06K,PU_G06
2803,24,2,1,1,1,2,1,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
2804,24,2,1,6,1,3,2,3,3,1,3,2,2,6,6,6,6,6,6,6,6,6
2805,24,2,5,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
2806,35,3,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2807,11,1,6,5,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2808,35,3,4,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
2809,13,1,4,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
2810,11,1,6,5,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2811,11,1,6,5,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2812,24,2,4,5,2,3,1,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
2813,46,4,4,3,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2814,48,5,4,5,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2815,35,3,4,6,2,2,2,3,1,4,2,2,2,6,6,6,6,6,6,6,6,6
2816,24,2,4,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2817,35,3,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
2818,35,3,2,4,2,2,2,2,2,4,2,1,1,1,1,6,6,6,6,6,6,6
2819,46,4,4,1,1,2,1,2,3,1,2,1,1,4,1,6,6,6,6,6,6,6
2820,46,4,4,5,1,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2821,12,1,4,1,2,3,1,3,2,4,3,1,1,4,1,6,6,6,6,6,6,6
2822,11,1,6,4,2,1,2,1,2,3,1,1,2,6,6,6,6,6,6,6,6,6
2823,47,4,4,1,1,3,2,1,4,4,3,2,1,4,1,6,6,6,6,6,6,6
2824,48,5,4,5,2,1,2,1,3,1,1,2,1,3,1,6,6,6,6,6,6,6
2825,35,3,5,1,1,1,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
2826,35,3,4,3,1,3,2,1,1,3,3,2,1,3,1,6,6,6,6,6,6,6
2827,35,3,4,5,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2828,24,2,1,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2829,35,3,2,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2830,59,6,4,4,2,3,2,3,1,4,3,1,1,4,1,6,6,6,6,6,6,6
2831,11,1,6,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2832,35,3,4,1,1,1,1,2,1,4,2,1,1,4,1,6,6,6,6,6,6,6
2833,48,5,5,1,1,1,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
2834,24,2,4,4,1,1,2,1,2,3,2,2,1,2,2,1,1,2,1,2,2,2
2835,35,3,2,4,1,1,2,1,2,3,2,1,1,3,1,6,6,6,6,6,6,6
2836,35,3,5,5,1,1,2,1,2,2,1,2,1,3,1,6,6,6,6,6,6,6
2837,59,6,4,5,2,2,2,3,2,4,3,1,1,4,1,6,6,6,6,6,6,6
2838,47,4,4,4,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
2839,24,2,5,4,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2840,35,3,4,3,2,2,2,3,1,3,2,2,1,2,1,6,6,6,6,6,6,6
2841,24,2,5,5,2,2,1,3,2,2,2,1,1,1,1,6,6,6,6,6,6,6
2842,35,3,4,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2843,35,3,4,3,2,1,2,1,1,4,1,1,1,4,1,6,6,6,6,6,6,6
2844,12,1,4,1,2,1,2,3,1,2,1,2,1,4,1,6,6,6,6,6,6,6
2845,24,2,5,5,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2846,35,3,2,1,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2847,35,3,4,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2848,35,3,4,2,1,1,2,1,3,1,1,2,1,3,2,1,2,2,2,2,2,1
2849,24,2,4,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2850,46,4,4,4,2,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2851,46,4,5,4,2,1,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
2852,35,3,4,4,1,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2853,35,3,4,3,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2854,13,1,4,6,2,1,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2855,35,3,4,2,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2856,35,3,2,1,1,2,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
2857,48,5,4,1,2,1,1,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
2858,47,4,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2859,48,5,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2860,35,3,4,2,2,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2861,24,2,5,6,1,1,2,3,2,2,3,2,1,3,1,6,6,6,6,6,6,6
2862,47,4,4,3,2,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
2863,46,4,4,3,2,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2864,12,1,5,2,1,2,2,1,1,4,2,2,1,2,1,6,6,6,6,6,6,6
2865,59,6,3,2,1,2,2,1,1,4,3,1,1,3,1,6,6,6,6,6,6,6
2866,59,6,3,6,1,2,2,1,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2867,48,5,5,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2868,24,2,1,1,2,1,2,3,1,3,1,2,1,3,1,6,6,6,6,6,6,6
2869,24,2,1,4,2,3,2,1,2,2,3,2,2,6,6,6,6,6,6,6,6,6
2870,59,6,4,5,2,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
2871,47,4,5,5,2,2,2,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6
2872,47,4,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2873,35,3,5,3,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
2874,24,2,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2875,48,5,5,6,1,1,2,3,2,3,1,2,2,6,6,6,6,6,6,6,6,6
2876,48,5,4,3,2,2,2,3,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2877,35,3,4,3,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2878,59,6,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2879,46,4,4,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2880,35,3,4,5,2,2,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
2881,35,3,5,4,1,2,2,1,1,3,2,1,1,3,1,6,6,6,6,6,6,6
2882,35,3,4,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
2883,10,1,5,1,2,1,1,3,1,3,2,1,1,4,1,6,6,6,6,6,6,6
2884,24,2,5,5,2,1,2,3,2,2,1,2,1,3,1,6,6,6,6,6,6,6
2885,24,2,4,4,1,1,2,1,4,2,1,2,1,1,1,6,6,6,6,6,6,6
2886,24,2,4,3,1,1,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
2887,24,2,1,5,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2888,24,2,5,3,2,1,2,1,1,2,1,2,2,6,6,6,6,6,6,6,6,6
2889,24,2,5,4,1,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
2890,47,4,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2891,46,4,4,4,2,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2892,12,1,4,5,2,1,2,3,4,4,2,2,2,6,6,6,6,6,6,6,6,6
2893,59,6,4,1,1,1,1,2,1,4,3,1,1,3,1,6,6,6,6,6,6,6
2894,35,3,4,1,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2895,35,3,5,6,2,1,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
2896,35,3,5,4,2,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
2897,46,4,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
2898,46,4,5,4,2,2,2,1,1,2,2,2,1,4,1,6,6,6,6,6,6,6
2899,59,6,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
2900,24,2,4,4,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2901,35,3,4,5,1,2,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
2902,10,1,5,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2903,24,2,5,2,1,2,1,3,3,1,2,1,1,2,2,3,1,2,2,2,2,1
2904,35,3,5,3,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2905,35,3,4,4,1,2,2,2,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2906,35,3,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2907,48,5,4,3,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2908,24,2,1,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2909,46,4,4,6,1,2,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2910,24,2,1,4,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2911,35,3,4,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
2912,24,2,5,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2913,24,2,1,5,1,2,2,3,4,2,2,2,1,4,1,6,6,6,6,6,6,6
2914,35,3,2,6,1,2,2,3,2,3,2,2,1,4,1,6,6,6,6,6,6,6
2915,47,4,4,3,1,1,2,2,2,4,2,2,2,6,6,6,6,6,6,6,6,6
2916,24,2,4,2,1,2,2,1,3,1,2,2,1,3,2,1,3,2,1,2,2,1
2917,35,3,4,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
2918,48,5,5,5,2,1,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2919,35,3,5,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2920,24,2,4,3,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2921,13,1,5,3,2,2,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
2922,59,6,5,5,2,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2923,48,5,4,5,2,1,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2924,24,2,5,3,1,2,2,1,1,4,2,2,1,3,1,6,6,6,6,6,6,6
2925,35,3,2,6,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2926,11,1,6,6,1,1,2,3,2,2,3,2,1,2,1,6,6,6,6,6,6,6
2927,46,4,4,2,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2928,35,3,4,6,1,1,2,3,2,2,1,2,1,1,1,6,6,6,6,6,6,6
2929,35,3,2,2,2,2,1,1,3,1,2,1,1,4,1,6,6,6,6,6,6,6
2930,35,3,4,5,2,2,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
2931,46,4,4,1,2,1,2,3,1,2,1,2,1,4,2,3,2,2,1,2,2,2
2932,13,1,4,5,1,2,2,1,2,2,2,1,1,4,1,6,6,6,6,6,6,6
2933,47,4,4,1,1,1,2,1,2,4,3,2,1,4,1,6,6,6,6,6,6,6
2934,47,4,5,6,2,1,2,1,3,1,1,2,1,4,2,1,2,1,2,2,2,2
2935,35,3,5,2,1,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2936,35,3,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2937,59,6,4,3,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
2938,24,2,5,5,2,2,2,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6
2939,35,3,2,4,1,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
2940,10,1,5,5,2,2,2,1,2,2,2,2,1,2,1,6,6,6,6,6,6,6
2941,24,2,1,5,2,1,2,1,3,1,1,2,1,3,1,6,6,6,6,6,6,6
2942,48,5,4,4,2,1,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2943,59,6,3,2,2,2,1,3,2,2,3,1,1,4,1,6,6,6,6,6,6,6
2944,35,3,5,6,2,1,2,3,2,2,1,2,1,3,2,1,4,2,2,1,1,2
2945,11,1,6,3,1,1,2,1,1,3,3,2,1,1,1,6,6,6,6,6,6,6
2946,35,3,5,4,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2947,10,1,4,2,2,3,2,1,2,3,3,2,1,4,1,6,6,6,6,6,6,6
2948,47,4,5,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2949,35,3,4,6,1,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
2950,46,4,4,5,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2951,35,3,4,1,2,1,1,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
2952,11,1,6,3,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
2953,24,2,1,5,2,1,2,1,3,1,1,2,1,2,1,6,6,6,6,6,6,6
2954,11,1,6,5,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2955,47,4,5,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2956,47,4,4,3,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
2957,10,1,5,2,1,2,2,2,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2958,35,3,5,1,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2959,13,1,4,4,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
2960,35,3,5,1,2,1,2,2,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2961,11,1,6,5,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2962,48,5,4,3,1,2,2,1,2,3,2,2,1,3,1,6,6,6,6,6,6,6
2963,48,5,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2964,46,4,4,4,2,2,1,3,3,1,2,1,1,1,1,6,6,6,6,6,6,6
2965,24,2,1,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2966,35,3,4,3,1,2,2,1,1,3,2,2,1,3,1,6,6,6,6,6,6,6
2967,59,6,3,2,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2968,59,6,5,6,1,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
2969,24,2,5,1,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
2970,24,2,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2971,48,5,5,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
2972,59,6,3,3,1,2,2,1,4,2,2,2,1,4,1,6,6,6,6,6,6,6
2973,35,3,5,5,2,1,2,1,3,1,1,2,1,2,1,6,6,6,6,6,6,6
2974,13,1,5,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2975,35,3,2,3,2,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
2976,13,1,4,5,1,2,2,1,1,3,2,2,1,2,1,6,6,6,6,6,6,6
2977,35,3,5,3,2,2,2,1,4,4,2,1,1,4,1,6,6,6,6,6,6,6
2978,10,1,5,5,1,1,2,2,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2979,35,3,4,6,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2980,35,3,4,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2981,47,4,5,4,2,1,2,3,2,2,2,2,1,3,2,2,4,1,2,2,2,2
2982,35,3,2,6,1,2,2,2,3,1,2,2,2,6,6,6,6,6,6,6,6,6
2983,35,3,4,2,2,3,2,1,4,2,3,2,1,4,1,6,6,6,6,6,6,6
2984,24,2,1,3,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
2985,12,1,4,5,2,1,2,1,3,1,1,2,1,3,1,6,6,6,6,6,6,6
2986,24,2,5,5,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
2987,24,2,5,4,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
2988,24,2,1,4,1,1,2,2,3,1,1,2,1,3,1,6,6,6,6,6,6,6
2989,47,4,4,4,2,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
2990,10,1,5,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
2991,46,4,4,5,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
2992,48,5,5,5,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
2993,35,3,4,3,2,1,2,1,1,3,1,2,1,4,1,6,6,6,6,6,6,6
2994,24,2,5,2,2,2,2,1,1,2,2,2,1,1,1,6,6,6,6,6,6,6
2995,24,2,1,1,1,2,1,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
2996,47,4,4,6,1,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
2997,24,2,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
2998,35,3,5,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
2999,48,5,5,3,2,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
3000,12,1,4,4,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
3001,24,2,4,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
3002,35,3,4,3,2,2,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
3003,47,4,5,3,2,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
3004,35,3,4,3,1,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
3005,24,2,4,4,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
3006,12,1,5,1,2,1,2,2,4,3,1,2,1,4,1,6,6,6,6,6,6,6
3007,35,3,4,4,2,2,2,1,1,3,2,1,1,3,1,6,6,6,6,6,6,6
3008,24,2,4,2,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3009,35,3,5,6,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3010,35,3,4,6,2,2,2,3,3,1,2,2,1,2,1,6,6,6,6,6,6,6
3011,59,6,5,5,2,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
3012,35,3,4,5,1,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
3013,35,3,4,5,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3014,46,4,4,5,2,1,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
3015,59,6,3,3,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
3016,12,1,4,6,2,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
3017,35,3,4,4,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
3018,10,1,5,6,1,2,2,2,2,3,2,2,2,6,6,6,6,6,6,6,6,6
3019,47,4,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
3020,35,3,4,2,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
3021,46,4,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
3022,12,1,4,6,2,2,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
3023,10,1,5,5,1,2,2,3,2,2,2,2,1,1,1,6,6,6,6,6,6,6
3024,35,3,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
3025,59,6,5,5,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3026,59,6,3,1,1,1,2,1,2,4,2,2,1,4,1,6,6,6,6,6,6,6
3027,10,1,4,3,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
3028,24,2,5,3,2,2,2,1,2,4,2,1,1,4,1,6,6,6,6,6,6,6
3029,59,6,3,4,1,2,2,3,3,1,2,2,1,1,1,6,6,6,6,6,6,6
3030,35,3,4,5,1,2,2,2,3,1,2,2,1,1,1,6,6,6,6,6,6,6
3031,47,4,4,4,2,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
3032,35,3,4,3,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
3033,46,4,4,4,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
3034,46,4,4,6,1,2,2,1,3,1,2,2,2,6,6,6,6,6,6,6,6,6
3035,35,3,2,5,2,2,2,1,4,2,3,2,1,3,1,6,6,6,6,6,6,6
3036,24,2,5,5,2,3,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
3037,24,2,4,4,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
3038,35,3,5,5,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
3039,46,4,4,4,2,3,2,2,2,4,3,1,1,1,1,6,6,6,6,6,6,6
3040,24,2,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
3041,59,6,4,2,2,2,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
3042,35,3,5,1,2,1,1,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
3043,46,4,5,3,2,1,1,1,1,4,1,1,1,4,1,6,6,6,6,6,6,6
3044,11,1,6,6,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3045,48,5,4,4,2,1,2,1,2,4,2,2,1,4,1,6,6,6,6,6,6,6
3046,35,3,5,3,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
3047,24,2,5,1,1,2,2,3,3,1,2,2,1,4,2,3,3,1,1,2,1,1
3048,47,4,4,2,2,2,2,3,1,4,2,2,1,4,1,6,6,6,6,6,6,6
3049,24,2,5,2,2,2,2,3,1,3,2,2,1,4,1,6,6,6,6,6,6,6
3050,35,3,4,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
3051,12,1,5,6,2,1,2,3,3,1,1,2,1,1,2,1,4,2,2,2,2,1
3052,59,6,5,3,1,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6
3053,10,1,4,2,1,3,2,2,3,1,3,2,1,4,1,6,6,6,6,6,6,6
3054,35,3,5,6,1,1,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
3055,48,5,5,2,1,1,2,1,1,4,1,2,1,4,1,6,6,6,6,6,6,6
3056,59,6,4,4,2,3,2,1,1,3,3,2,1,3,1,6,6,6,6,6,6,6
3057,48,5,4,3,2,2,2,1,2,2,2,2,1,2,1,6,6,6,6,6,6,6
3058,59,6,3,6,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3059,24,2,4,4,1,3,2,1,1,3,3,1,1,4,1,6,6,6,6,6,6,6
3060,24,2,5,3,1,1,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
3061,11,1,6,5,1,1,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
3062,10,1,5,4,2,2,2,1,2,3,2,1,1,3,1,6,6,6,6,6,6,6
3063,59,6,4,5,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3064,10,1,5,5,2,2,2,1,2,3,2,1,2,6,6,6,6,6,6,6,6,6
3065,35,3,4,2,1,1,2,1,3,1,1,2,1,1,1,6,6,6,6,6,6,6
3066,24,2,4,6,2,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3067,24,2,4,4,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3068,35,3,4,5,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
3069,35,3,2,5,1,2,2,3,2,2,2,2,1,1,1,6,6,6,6,6,6,6
3070,13,1,4,5,2,2,2,3,3,1,2,2,1,1,2,2,1,2,2,2,1,2
3071,35,3,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3072,24,2,5,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
3073,59,6,4,6,1,3,2,3,3,1,3,2,1,4,1,6,6,6,6,6,6,6
3074,47,4,5,5,1,1,2,3,2,3,1,2,2,6,6,6,6,6,6,6,6,6
3075,35,3,5,6,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
3076,46,4,4,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
3077,24,2,4,3,2,3,1,1,4,2,3,1,1,4,1,6,6,6,6,6,6,6
3078,35,3,4,1,1,1,1,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
3079,12,1,4,5,2,2,2,2,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3080,35,3,4,2,2,2,2,1,4,4,2,2,1,4,1,6,6,6,6,6,6,6
3081,35,3,2,6,1,3,2,2,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3082,59,6,3,1,1,2,1,2,2,4,3,1,1,4,1,6,6,6,6,6,6,6
3083,12,1,4,2,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3084,24,2,5,6,1,2,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
3085,59,6,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
3086,35,3,2,2,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
3087,35,3,2,3,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3088,12,1,5,4,2,1,2,1,2,2,3,2,2,6,6,6,6,6,6,6,6,6
3089,46,4,5,3,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
3090,48,5,5,4,2,2,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
3091,35,3,4,6,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
3092,59,6,4,3,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
3093,35,3,4,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
3094,35,3,4,2,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
3095,59,6,3,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
3096,46,4,4,4,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
